id,title,source,job_url,url_status,url_message
labor_timviec365_2063899,Nhân Viên Kinh Doanh Ngành F&B,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-nganh-fandb-p2063899.html,working,OK (200)
labor_timviec365_2063897,Nhân Viên Kinh Doanh Ngành Mỹ Phẩm Và TPBS,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-nganh-my-pham-va-tpbs-p2063897.html,working,OK (200)
labor_timviec365_2063878,Tuyển Nhân Viên Kinh Doanh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-p2063878.html,working,OK (200)
labor_timviec365_2064342,Nhân viên Bán vé Part-time,TimViec365,https://timviec365.vn/nhan-vien-ban-ve-part-time-p2064342.html,working,OK (200)
labor_timviec365_2064030,Sales B2B (Sản Phẩm Mẹ & Bé / Chăm Sóc Sức Khỏe / Làm Đẹp),TimViec365,https://timviec365.vn/sales-b2b-san-pham-me-and-be-cham-soc-suc-khoe-lam-djep-p2064030.html,working,OK (200)
labor_timviec365_2063795,NHÂN VIÊN SALE - ADMIN MỚI RA TRƯỜNG HOẶC 1-2 NĂM KN,TimViec365,https://timviec365.vn/nhan-vien-sale-admin-moi-ra-truong-hoac-1-2-nam-kn-p2063795.html,working,OK (200)
labor_timviec365_2063770,CỘNG TÁC VIÊN / CHUYÊN VIÊN KINH DOANH,TimViec365,https://timviec365.vn/cong-tac-vien-chuyen-vien-kinh-doanh-p2063770.html,working,OK (200)
labor_timviec365_2063763,"NHÂN VIÊN KINH DOANH ỐC, VÍT",TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-oc-vit-p2063763.html,working,OK (200)
labor_timviec365_2063760,Tuyển nhân viên kinh doanh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-p2063760.html,working,OK (200)
labor_timviec365_2063755,Tuyển Nhân Viên Bán Hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-p2063755.html,working,OK (200)
labor_timviec365_2063700,CỘNG TÁC VIÊN / CHUYÊN VIÊN KINH DOANH,TimViec365,https://timviec365.vn/cong-tac-vien-chuyen-vien-kinh-doanh-p2063700.html,working,OK (200)
labor_timviec365_2063683,Sale Food Service (Sale Horeca),TimViec365,https://timviec365.vn/sale-food-service-sale-horeca-p2063683.html,working,OK (200)
labor_timviec365_2067055,Nhân Viên Phục Vụ,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-p2067055.html,working,OK (200)
labor_timviec365_2067044,NHÂN VIÊN CỬA HÀNG,TimViec365,https://timviec365.vn/nhan-vien-cua-hang-p2067044.html,working,OK (200)
labor_timviec365_2066044,NHÂN VIÊN PHỤC VỤ NHÀ HÀNG BAR,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-nha-hang-bar-p2066044.html,working,OK (200)
labor_timviec365_2066501,Nhân Viên Phục Vụ BLĐ BITI'S,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-bldj-bitis-p2066501.html,working,OK (200)
labor_timviec365_2066439,NHÂN VIÊN PHỤC VỤ,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-p2066439.html,working,OK (200)
labor_timviec365_2066383,Nhân viên phục vụ nhà hàng ca đêm,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-nha-hang-ca-djem-p2066383.html,working,OK (200)
labor_timviec365_2066232,HÀ NỘI TUYỂN DỤNG NỮ NHÂN VIÊN PHỤC VỤ CHO NHÀ HÀNG TOKYO RED GRILL,TimViec365,https://timviec365.vn/ha-noi-tuyen-dung-nu-nhan-vien-phuc-vu-cho-nha-hang-tokyo-red-grill-p2066232.html,working,OK (200)
labor_timviec365_2065862,Nhân viên SHIPPER,TimViec365,https://timviec365.vn/nhan-vien-phu-bep-tap-vu-shipper-p2065862.html,working,OK (200)
labor_timviec365_2065903,NHÀ HÀNG VỢ CHỒNG A PHỦ TUYỂN DỤNG,TimViec365,https://timviec365.vn/nha-hang-vo-chong-a-phu-tuyen-dung-p2065903.html,working,OK (200)
labor_timviec365_2065677,SNUG PUB TUYỂN GẤP NHÂN VIÊN NỮ PHỤC VỤ,TimViec365,https://timviec365.vn/snug-pub-tuyen-gap-nhan-vien-nu-phuc-vu-p2065677.html,working,OK (200)
labor_timviec365_2065586,"TUYỂN DỤNG PHA CHẾ BARISTA, PHỤC VỤ, BẾP TRƯỞNG VÀ PHỤ BẾP nấu vị Bắc",TimViec365,https://timviec365.vn/tuyen-dung-bep-truong-va-phu-bep-nau-vi-bac-p2065586.html,working,OK (200)
labor_timviec365_2065587,Tuyển Pha chế Barista siêu chất Phục vụ,TimViec365,https://timviec365.vn/tuyen-pha-che-barista-sieu-chat-phuc-vu-p2065587.html,working,OK (200)
labor_timviec365_2065219,TUYỂN DỤNG NHÂN VIÊN PHỤC VỤ / PHỤ BẾP,TimViec365,https://timviec365.vn/tuyen-dung-nhan-vien-phuc-vu-nhan-vien-bep-salad-p2065219.html,working,OK (200)
labor_timviec365_2065204,NHÂN VIÊN BUỒNG PHÒNG,TimViec365,https://timviec365.vn/nhan-vien-buong-phong-p2065204.html,working,OK (200)
labor_timviec365_2065115,NHÂN VIÊN PHỤC VỤ LƯƠNG 9-11TR/1 THÁNG,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-luong-911tr1-thang-p2065115.html,working,OK (200)
labor_timviec365_2064591,Nhân viên Tiếp Thực,TimViec365,https://timviec365.vn/nhan-vien-tiep-thuc-food-checker-p2064591.html,working,OK (200)
labor_timviec365_2064593,Nhân Viên Tạp Vụ và Nhân Viên Bảo Vệ,TimViec365,https://timviec365.vn/nhan-vien-tap-vu-cleaner-va-nhan-vien-bao-ve-p2064593.html,working,OK (200)
labor_timviec365_2064299,Nhân Viên Phục Vụ - Ca Gãy Full-Time Và Ca Part-Time - Hồ Chí Minh,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-ca-gay-full-time-va-ca-part-time-ho-chi-minh-p2064299.html,working,OK (200)
labor_timviec365_2063900,NHÀ HÀNG CUỐN SEN TUYỂN NHÂN VIÊN PHỤC VỤ FULLTIME,TimViec365,https://timviec365.vn/nha-hang-cuon-sen-tuyen-nhan-vien-phuc-vu-fulltime-p2063900.html,working,OK (200)
labor_timviec365_2063359,TUYỂN NHÂN VIÊN PHỤC VỤ BIẾT TIẾNG ANH,TimViec365,https://timviec365.vn/tuyen-nhan-vien-phuc-vu-biet-tieng-anh-p2063359.html,working,OK (200)
labor_timviec365_2062952,TUYỂN NHÂN VIÊN PHỤC VỤ TẠP VỤ,TimViec365,https://timviec365.vn/tuyen-nhan-vien-phuc-vu-tap-vu-luong-7-9-trieuthang-bao-an-o-p2062952.html,working,OK (200)
labor_timviec365_2062379,BẮC KIM THANG TUYỂN DỤNG NHÂN VIÊN PHỤC VỤ (KHÔNG CẦN KINH NGHIỆM),TimViec365,https://timviec365.vn/bac-kim-thang-tuyen-dung-nhan-vien-phuc-vu-khong-can-kinh-nghiem-p2062379.html,working,OK (200)
labor_timviec365_2062217,nhân viên nhà hàng,TimViec365,https://timviec365.vn/nhan-vien-nha-hang-p2062217.html,working,OK (200)
labor_timviec365_2062480,TUYỂN NAM NỮ LAO ĐỌNG PHỔ THÔNG -CÔNG NHÂN XƯỞNG BÚN,TimViec365,https://timviec365.vn/tuyen-nam-nu-djong-goi-djong-hang-tap-vu-p2062480.html,working,OK (200)
labor_timviec365_2059094,"Tuyển Nhân Viên Phục Vụ, Rửa Chén, Biết Nấu Ăn",TimViec365,https://timviec365.vn/phuc-vu-quan-com-p2059094.html,working,OK (200)
labor_timviec365_2058991,Tuyển nhân viên BếpTạp vụ,TimViec365,https://timviec365.vn/tuyen-nhan-vien-beptap-vu-p2058991.html,working,OK (200)
labor_timviec365_2057295,[Nữ] Nhân Viên Phục Vụ,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-p2057295.html,working,OK (200)
labor_timviec365_2055910,Tuyển Trưởng ca Phục vụ Floor Captain,TimViec365,https://timviec365.vn/tuyen-truong-ca-phuc-vu-floor-captain-p2055910.html,working,OK (200)
labor_timviec365_2057186,Tuyển nhân viên phục vụ bàn,TimViec365,https://timviec365.vn/tuyen-nhan-vien-phuc-vu-ban-p2057186.html,working,OK (200)
labor_timviec365_2057028,Nhân viên phục vụ Nhân viên pha chế,TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-nhan-vien-pha-che-p2057028.html,working,OK (200)
labor_timviec365_2054717,Phục vụ quán nhậu bình dân,TimViec365,https://timviec365.vn/phuc-vu-quan-nhau-binh-dan-p2054717.html,working,OK (200)
labor_timviec365_2053393,NHÂN VIÊN PHA CHẾ PHỤC VỤ VÀ THU NGÂN,TimViec365,https://timviec365.vn/nhan-vien-pha-che-phuc-vu-va-thu-ngan-p2053393.html,working,OK (200)
labor_timviec365_2053649,Tuyển dụng Nhân viên buồng phòng,TimViec365,https://timviec365.vn/tuyen-dung-nhan-vien-buong-phong-p2053649.html,working,OK (200)
labor_timviec365_2052617,Nhân viên phục vụ [Waitress/Waiter],TimViec365,https://timviec365.vn/nhan-vien-phuc-vu-waitresswaiter-p2052617.html,working,OK (200)
labor_timviec365_2066798,Kỹ Thuật Cơ Khí Ưu Tiên Biết Tiếng Anh,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-uu-tien-biet-tieng-trung-p2066798.html,working,OK (200)
labor_timviec365_2066751,TUYỂN GẤP QS – MEP | 20–30TR+,TimViec365,https://timviec365.vn/tuyen-dung-ky-su-mep-p2066751.html,working,OK (200)
labor_timviec365_2066669,NHÂN VIÊN QC SMT,TimViec365,https://timviec365.vn/nhan-vien-djien-tu-van-hanh-may-smt-qc-han-tht-p2066669.html,working,OK (200)
labor_timviec365_2066024,NHÂN VIÊN VẬN HÀNH MÁY CNC ( PHAY - TIỆN - MÀI- EDM ),TimViec365,https://timviec365.vn/nhan-vien-van-hanh-may-cnc-phay-tien-mai-edm-p2066024.html,working,OK (200)
labor_timviec365_2066281,TUYỂN NV BẢO TRÌ VÀ LAO ĐỘNG PHỔ THÔNG,TimViec365,https://timviec365.vn/tuyen-nv-bao-tri-va-lao-djong-pho-thong-p2066281.html,working,OK (200)
labor_timviec365_2065637,Công nhân thao tác máy tại Hải Phòng,TimViec365,https://timviec365.vn/cong-nhan-thao-tac-may-tai-hai-phong-p2065637.html,working,OK (200)
labor_timviec365_2066860,TUYỂN THIẾT KẾ VÀ KỸ THUẬT,TimViec365,https://timviec365.vn/tuyen-thiet-ke-va-ky-thuat-p2066860.html,working,OK (200)
labor_timviec365_2066761,KỸ SƯ CƠ KHÍ - QC (Không cần kinh nghiệm),TimViec365,https://timviec365.vn/ky-su-qc-co-khi-p2066761.html,working,OK (200)
labor_timviec365_2066678,CHỦ QUẢN QC (QC SUPERVISOR) VÀ NHÂN VIÊN ISO,TimViec365,https://timviec365.vn/chu-quan-qc-qc-supervisor-p2066678.html,working,OK (200)
labor_timviec365_2065801,Tuyển Vận hành máy phay CNC và Phay cơ,TimViec365,https://timviec365.vn/tuyen-van-hanh-may-phay-cnc-va-phay-co-p2065801.html,working,OK (200)
labor_timviec365_2066235,TUYỂN THỢ CƠ KHÍ VÀ LAO ĐỘNG PHỔ THÔNG TẠI VÂN CANH HUYỆN HOÀI ĐƯC Ở HÀ NỘI,TimViec365,https://timviec365.vn/tuyen-tho-co-khi-va-lao-djong-pho-thong-tai-van-canh-huyen-hoai-djuc-o-ha-noi-p2066235.html,working,OK (200)
labor_timviec365_2064811,Quản Đốc & Quản Lý Xưởng Cơ Khí,TimViec365,https://timviec365.vn/quan-djoc-and-quan-ly-xuong-co-khi-p2064811.html,working,OK (200)
labor_timviec365_2066990,Tuyển Kỹ sư lập trình,TimViec365,https://timviec365.vn/tuyen-ky-su-lap-trinh-p2066990.html,working,OK (200)
labor_timviec365_2066987,"Tuyển Nhân Viên Bào Trì Máy CNC, Laser",TimViec365,https://timviec365.vn/tuyen-nhan-vien-bao-tri-may-cnc-laser-p2066987.html,working,OK (200)
labor_timviec365_2066982,Tuyển Thợ Lắp Kết Cấu,TimViec365,https://timviec365.vn/tuyen-tho-lap-ket-cau-p2066982.html,working,OK (200)
labor_timviec365_2066923,Thủ Kho quản lý tài sản cho công ty -Chúng tôi cần gấp!,TimViec365,https://timviec365.vn/thu-kho-quan-ly-tai-san-cho-cong-ty-chung-toi-can-gap-p2066923.html,working,OK (200)
labor_timviec365_2066892,TUYỂN DỤNG KỸ SƯ GIÁM SÁT MEP 20–30TR,TimViec365,https://timviec365.vn/tuyen-dung-ky-su-giam-sat-mep-20-30tr-p2066892.html,working,OK (200)
labor_timviec365_2066878,Kỹ sư Thiết kế cơ khí,TimViec365,https://timviec365.vn/ky-su-thiet-ke-co-khi-p2066878.html,working,OK (200)
labor_timviec365_2066804,TRƯỞNG PHÒNG BẢO TRÌ,TimViec365,https://timviec365.vn/truong-phong-bao-tri-p2066804.html,working,OK (200)
labor_timviec365_2066660,"Tuyển nhân viên kỹ thuật (Cơ khí, điện, điện công nghiệp)",TimViec365,https://timviec365.vn/tuyen-nhan-vien-ky-thuat-co-khi-djien-djien-cong-nghiep-p2066660.html,working,OK (200)
labor_timviec365_2066815,Kỹ sự cơ khí,TimViec365,https://timviec365.vn/ky-su-co-khi-p2066815.html,working,OK (200)
labor_timviec365_2066616,NHÂN VIÊN BÓC GIÁ (TENDER),TimViec365,https://timviec365.vn/nhan-vien-boc-gia-tender-p2066616.html,working,OK (200)
labor_timviec365_2066553,Kỹ sư Khảo sát – Thiết kế,TimViec365,https://timviec365.vn/ky-su-khao-sat-thiet-ke-p2066553.html,working,OK (200)
labor_timviec365_2066489,Kỹ sư cơ khí,TimViec365,https://timviec365.vn/ky-su-co-khi-p2066489.html,working,OK (200)
labor_timviec365_2066441,Nhân viên kỹ thuật cơ khí,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-co-khi-p2066441.html,working,OK (200)
labor_timviec365_2066386,Kỹ sư cơ khí,TimViec365,https://timviec365.vn/ky-su-co-khi-p2066386.html,working,OK (200)
labor_timviec365_2066328,tuyển nhân viên lao động phổ thông,TimViec365,https://timviec365.vn/tuyen-nhan-vien-lao-djong-pho-thong-p2066328.html,working,OK (200)
labor_timviec365_2066325,Kỹ sư thiết kế cơ khí,TimViec365,https://timviec365.vn/ky-su-thiet-ke-co-khi-p2066325.html,working,OK (200)
labor_timviec365_2066241,NHÂN VIÊN CƠ ĐIỆN và NHÂN VIÊN CƠ KHÍ,TimViec365,https://timviec365.vn/nhan-vien-co-djien-nhan-vien-co-khi-p2066241.html,working,OK (200)
labor_timviec365_2066239,Tuyển dụng Lao động phổ thông,TimViec365,https://timviec365.vn/tuyen-dung-lao-djong-pho-thong-p2066239.html,working,OK (200)
labor_timviec365_2065450,Kĩ sư thiết kế cơ khí Tự động hóa,TimViec365,https://timviec365.vn/ki-su-thiet-ke-co-khi-tu-djong-hoa-p2065450.html,working,OK (200)
labor_timviec365_2066921,Nhân Viên Quản Lý Cơ Khí,TimViec365,https://timviec365.vn/nhan-vien-quan-ly-co-khi-p2066921.html,working,OK (200)
labor_timviec365_2066082,THỢ TIỆN CƠ - VẬN HÀNH MÁY TIỆN CƠ,TimViec365,https://timviec365.vn/tho-tien-co-khi-p2066082.html,working,OK (200)
labor_timviec365_2066069,Kỹ Sư Cơ Khí,TimViec365,https://timviec365.vn/ky-su-co-khi-p2066069.html,working,OK (200)
labor_timviec365_2065977,KỸ SƯ CƠ ĐIỆN,TimViec365,https://timviec365.vn/ky-su-co-djien-p2065977.html,working,OK (200)
labor_timviec365_2065929,Tuyển nhân viên lắp ráp,TimViec365,https://timviec365.vn/tuyen-nhan-vien-lap-rap-p2065929.html,working,OK (200)
labor_timviec365_2064940,Nhân viên Lập trình - Vận hành máy Phay,TimViec365,https://timviec365.vn/nhan-vien-lap-trinh-van-hanh-may-phay-p2064940.html,working,OK (200)
labor_timviec365_2065778,TUYỂN DỤNG KỸ SƯ HÀN,TimViec365,https://timviec365.vn/tuyen-dung-ky-su-han-p2065778.html,working,OK (200)
labor_timviec365_2065679,NHÂN VIÊN ISO,TimViec365,https://timviec365.vn/chu-quan-qc-qc-nhan-vien-iso-nhan-vien-qa-p2065679.html,working,OK (200)
labor_timviec365_2065758,TUYỂN NHÂN VIÊN PHAY CNC,TimViec365,https://timviec365.vn/tuyen-nhan-vien-phay-cnc-p2065758.html,working,OK (200)
labor_timviec365_2065748,"Kỹ sư Cơ khí và Công nhân cơ khí (thợ hàn, thợ lắp, thợ phụ, thợ sơn)",TimViec365,https://timviec365.vn/ky-su-co-khi-va-cong-nhan-co-khi-tho-han-tho-lap-tho-phu-tho-son-p2065748.html,working,OK (200)
labor_timviec365_2065719,Nhân viên kỹ thuật,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-p2065719.html,working,OK (200)
labor_timviec365_2065741,NHÂN VIÊN KỸ THUẬT,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-p2065741.html,working,OK (200)
labor_timviec365_2065697,Nhân viên sửa chữa container - Nhân viên giám định container,TimViec365,https://timviec365.vn/nhan-vien-sua-chua-container-nhan-vien-giam-djinh-container-p2065697.html,working,OK (200)
labor_timviec365_2065672,Nhân Viên Kiểm Tra Chất Lượng Sơn,TimViec365,https://timviec365.vn/nhan-vien-kiem-tra-chat-luong-son-p2065672.html,working,OK (200)
labor_timviec365_2065547,Tuyển Thợ cơ khí/Hàn,TimViec365,https://timviec365.vn/tuyen-tho-co-khihan-p2065547.html,working,OK (200)
labor_timviec365_2065572,Tuyển nhân viên kỹ thuật báo giá,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ky-thuat-bao-gia-p2065572.html,working,OK (200)
labor_timviec365_2065582,Kỹ sư thiết kế cơ khí,TimViec365,https://timviec365.vn/ky-su-thiet-ke-co-khi-p2065582.html,working,OK (200)
labor_timviec365_2065441,Nhân viên Điện Công Nghiệp,TimViec365,https://timviec365.vn/nhan-vien-djien-cong-nghiep-p2065441.html,working,OK (200)
labor_timviec365_2065391,Kỹ thuật triển khai file CNC,TimViec365,https://timviec365.vn/ky-thuat-trien-khai-file-cnc-p2065391.html,working,OK (200)
labor_timviec365_2065363,THỢ HÀN CƠ KHÍ,TimViec365,https://timviec365.vn/tho-han-co-khi-p2065363.html,working,OK (200)
labor_timviec365_2065327,Gia công CNC - KCN Đồng Văn 3 Hà Nam,TimViec365,https://timviec365.vn/gia-cong-cnc-kcn-djong-van-3-ha-nam-p2065327.html,working,OK (200)
labor_timviec365_2065304,thợ cơ khí,TimViec365,https://timviec365.vn/tho-co-khi-p2065304.html,working,OK (200)
labor_timviec365_2065272,NHÂN VIÊN KỸ THUẬT,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-p2065272.html,working,OK (200)
labor_timviec365_2065263,Tuyển Nhân Viên Kỹ Thuật Máy Tiện CNC,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ky-thuat-may-tien-cnc-p2065263.html,working,OK (200)
labor_timviec365_2065245,công nhân nhôm kính,TimViec365,https://timviec365.vn/cong-nhan-nhom-kinh-p2065245.html,working,OK (200)
labor_timviec365_2065200,Nhân viên kỹ thuật cơ khí,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-co-khi-p2065200.html,working,OK (200)
labor_timviec365_2065749,TUYỂN DỤNG NHÂN SỰ  trưởng nhóm cơ khí,TimViec365,https://timviec365.vn/tuyen-dung-nhan-su-truong-nhom-co-khi-p2065749.html,working,OK (200)
labor_timviec365_2065494,Nhân viên kỹ thuật cơ khí,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-co-khi-p2065494.html,working,OK (200)
labor_timviec365_2065053,Tuyển Nhân viên kiểm tra thành phẩm,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kiem-tra-thanh-pham-p2065053.html,working,OK (200)
labor_timviec365_2064472,Thợ Kim Hoàn Có Đào Tạo,TimViec365,https://timviec365.vn/tho-kim-hoan-co-djao-tao-luong-15-20tr1-thang-p2064472.html,working,OK (200)
labor_timviec365_2064987,Tuyển Nhân viên Kỹ thuật,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ky-thuat-p2064987.html,working,OK (200)
labor_timviec365_2064981,Kỹ Thuật Viên AOI Tiếng Trung,TimViec365,https://timviec365.vn/ky-thuat-vien-aoi-tieng-trung-p2064981.html,working,OK (200)
labor_timviec365_2064883,Tuyển Nhân viên Quản lý thiết bị biết Tiếng Trung,TimViec365,https://timviec365.vn/tuyen-nhan-vien-quan-ly-thiet-bi-biet-tieng-trung-p2064883.html,working,OK (200)
labor_timviec365_2064881,Tuyển Nhân viên Sửa chữa thiết bị,TimViec365,https://timviec365.vn/tuyen-nhan-vien-sua-chua-thiet-bi-p2064881.html,working,OK (200)
labor_timviec365_2064778,GIÁM SÁT CƠ KHÍ,TimViec365,https://timviec365.vn/giam-sat-co-khi-p2064778.html,working,OK (200)
labor_timviec365_2064683,Thợ hàn cơ khí,TimViec365,https://timviec365.vn/tho-han-co-khi-p2064683.html,working,OK (200)
labor_timviec365_2064558,NHÂN VIÊN KINH DOANH QUỐC TẾ (EXPORT SALES),TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-quoc-te-export-sales-p2064558.html,working,OK (200)
labor_timviec365_2064519,Kỹ Thuật Viên Sửa Chữa Bảo Hành,TimViec365,https://timviec365.vn/ky-thuat-vien-sua-chua-bao-hanh-p2064519.html,working,OK (200)
labor_timviec365_2064581,Kỹ Sư Vận Hành Máy Làm Việc Tại Nhật Bản,TimViec365,https://timviec365.vn/ky-su-van-hanh-may-lam-viec-tai-nhat-ban-p2064581.html,working,OK (200)
labor_timviec365_2064489,"Nhân viên lập trình, vận hành máy phay máy tiện và Nhân viên kiểm tra chất lượng",TimViec365,https://timviec365.vn/nhan-vien-lap-trinh-van-hanh-may-phay-may-tien-va-nhan-vien-kiem-tra-chat-luong-p2064489.html,working,OK (200)
labor_timviec365_2064375,Tuyển thợ hàn - không yêu cầu bằng cấp,TimViec365,https://timviec365.vn/tho-han-dji-lam-ngay-p2064375.html,working,OK (200)
labor_timviec365_2064363,Nhân viên hàn,TimViec365,https://timviec365.vn/nhan-vien-han-p2064363.html,working,OK (200)
labor_timviec365_2064332,Phó ca sản xuất Luyện thép,TimViec365,https://timviec365.vn/pho-ca-san-xuat-luyen-thep-p2064332.html,working,OK (200)
labor_timviec365_2064206,Thợ CNC/Cơ Khí Vận Hành Máy & Lắp Ráp tại Hà Đông đi làm ngay,TimViec365,https://timviec365.vn/tho-cncco-khi-van-hanh-may-and-lap-rap-tai-ha-djong-dji-lam-ngay-p2064206.html,working,OK (200)
labor_timviec365_2064197,NHÂN VIÊN ĐIỆN CƠ KHÍ,TimViec365,https://timviec365.vn/nhan-vien-djien-co-khi-p2064197.html,working,OK (200)
labor_timviec365_2064088,Thợ hàn 3G,TimViec365,https://timviec365.vn/tho-han-3g-p2064088.html,working,OK (200)
labor_timviec365_2064002,PHỤ KHO - LÁI XE NÂNG,TimViec365,https://timviec365.vn/phu-kho-lai-xe-nang-p2064002.html,working,OK (200)
labor_timviec365_2063975,Kỹ sư Cơ khí,TimViec365,https://timviec365.vn/ky-su-co-khi-p2063975.html,working,OK (200)
labor_timviec365_2063963,CÔNG NHÂN SẢN XUẤT ĐỨNG MÁY CẮT NHÔM,TimViec365,https://timviec365.vn/cong-nhan-san-xuat-djung-may-cat-nhom-p2063963.html,working,OK (200)
labor_timviec365_2063741,KỸ SƯ CƠ ĐIỆN – Giám sát công trình,TimViec365,https://timviec365.vn/ky-su-co-djien-giam-sat-cong-trinh-p2063741.html,working,OK (200)
labor_timviec365_2063838,Tuyển Kỹ Sư Thiết Kế Sản Xuất Cửa Thép/Cửa Chống Cháy,TimViec365,https://timviec365.vn/tuyen-ky-su-thiet-ke-san-xuat-cua-thepcua-chong-chay-p2063838.html,working,OK (200)
labor_timviec365_2063783,Tuyển Quản Lý Bảo Dưỡng Xe,TimViec365,https://timviec365.vn/tuyen-quan-ly-bao-duong-xe-p2063783.html,working,OK (200)
labor_timviec365_2063814,QUẢN LÝ QC,TimViec365,https://timviec365.vn/quan-ly-qc-p2063814.html,working,OK (200)
labor_timviec365_2063756,*  Tuyển Thợ Vận Hành Máy CNC/Tiện/Phay/Laser,TimViec365,https://timviec365.vn/tho-co-khi-p2063756.html,working,OK (200)
labor_timviec365_2063641,TUYỂN CÁN BỘ KỸ THUẬT CƠ KHÍ,TimViec365,https://timviec365.vn/tuyen-can-bo-ky-thuat-co-khi-p2063641.html,working,OK (200)
labor_timviec365_2062963,TUYỂN KỸ SƯ THIẾT BỊ SMT ( BIẾT TIẾNG TRUNG ),TimViec365,https://timviec365.vn/tuyen-ky-su-thiet-bi-smt-p2062963.html,working,OK (200)
labor_timviec365_2063263,Nhân viên vận hành phay CNC,TimViec365,https://timviec365.vn/nhan-vien-van-hanh-phay-cnc-p2063263.html,working,OK (200)
labor_timviec365_2062897,Nhân Viên Bảo Trì Máy Móc Và Kỹ Nghệ Sắt,TimViec365,https://timviec365.vn/nhan-vien-bao-tri-may-moc-va-ky-nghe-sat-p2062897.html,working,OK (200)
labor_timviec365_2062886,KỸ THUẬT VIÊN/ KỸ SƯ CƠ KHÍ,TimViec365,https://timviec365.vn/ky-thuat-vien-ky-su-co-khi-p2062886.html,working,OK (200)
labor_timviec365_2063779,Quản lý bộ phận khuôn,TimViec365,https://timviec365.vn/quan-ly-bo-phan-khuon-p2063779.html,working,OK (200)
labor_timviec365_2063727,Tuyển nhân viên sản xuất,TimViec365,https://timviec365.vn/tuyen-nhan-vien-san-xuat-p2063727.html,working,OK (200)
labor_timviec365_2063387,NHÂN VIÊN KỸ THUẬT CƠ KHÍ,TimViec365,https://timviec365.vn/nhan-vien-ky-thuat-co-khi-p2063387.html,working,OK (200)
labor_timviec365_2063061,Thợ Hàn CO2/Laser,TimViec365,https://timviec365.vn/tho-han-co2-han-laser-p2063061.html,working,OK (200)
labor_timviec365_2062794,Tuyển Nhân Viên Cơ Khí,TimViec365,https://timviec365.vn/tuyen-nhan-vien-co-khi-p2062794.html,working,OK (200)
labor_timviec365_2062524,Kỹ thuật viên Cơ Khí,TimViec365,https://timviec365.vn/ky-thuat-vien-co-khi-p2062524.html,working,OK (200)
labor_timviec365_2062474,Tuyển Nhân Viên Sale Tại Hồ Chí Minh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-sale-tai-ho-chi-minh-p2062474.html,working,OK (200)
labor_timviec365_2062438,"Nhân viên vận hành máy Phay, Tiện CNC",TimViec365,https://timviec365.vn/nhan-vien-van-hanh-may-phay-tien-cnc-p2062438.html,working,OK (200)
labor_timviec365_2062328,Kỹ sư thiết kế cơ khí,TimViec365,https://timviec365.vn/ky-su-thiet-ke-co-khi-p2062328.html,working,OK (200)
labor_timviec365_2062858,Kỹ Sư Cơ Khí,TimViec365,https://timviec365.vn/ky-su-co-khi-p2062858.html,working,OK (200)
labor_timviec365_2061633,tuyểnn dụng nhân viên kinh doanh kỹ thuật,TimViec365,https://timviec365.vn/tuyenn-dung-nhan-vien-kinh-doanh-ky-thuat-p2061633.html,working,OK (200)
labor_timviec365_2061879,Quản lý kỹ thuật cơ khí CNC,TimViec365,https://timviec365.vn/tuyen-ky-su-co-khi-cnc-p2061879.html,working,OK (200)
labor_timviec365_2062324,Kỹ thuật cơ khí,TimViec365,https://timviec365.vn/ky-thuat-co-khi-p2062324.html,working,OK (200)
labor_timviec365_2062229,KỸ SƯ THIẾT KẾ CƠ KHÍ,TimViec365,https://timviec365.vn/ky-su-thiet-ke-co-khi-p2062229.html,working,OK (200)
labor_timviec365_2061637,PHỤ TRÁCH KỸ THUẬT CƠ KHÍ,TimViec365,https://timviec365.vn/phu-trach-ky-thuat-co-khi-p2061637.html,working,OK (200)
